week,sku,weekly_sales,EV,color,price,vendor,functionality
6/11/18,3,156,FALSE,green,7.66,8,Fuso
6/18/18,3,53,TRUE,green,8.77,8,Fuso
6/25/18,3,81,FALSE,green,9.41,8,Fuso
7/2/18,3,250,FALSE,green,8.46,8,Fuso
7/9/18,3,132,FALSE,green,6.42,8,Fuso
7/16/18,3,63,FALSE,green,9.53,8,Fuso
7/23/18,3,37,TRUE,green,12.64,8,Fuso
7/30/18,3,7,TRUE,green,10.59,8,Fuso
8/6/18,3,29,TRUE,green,12.31,8,Fuso
8/13/18,3,21,FALSE,green,10.56,8,Fuso
8/20/18,3,8,TRUE,green,12.64,8,Fuso
8/27/18,3,26,FALSE,green,12.64,8,Fuso
9/3/18,3,11,FALSE,green,11.64,8,Fuso
9/10/18,3,57,FALSE,green,8.99,8,Fuso
9/17/18,3,78,FALSE,green,9.99,8,Fuso
9/24/18,3,38,FALSE,green,10.93,8,Fuso
10/31/16,3,92,TRUE,yellow,15.58,8,Pick Up
11/7/16,3,61,TRUE,yellow,16.17,8,Pick Up
11/14/16,3,17,FALSE,yellow,32.02,8,Pick Up
11/21/16,3,84,TRUE,yellow,17.45,8,Pick Up
11/28/16,3,36,FALSE,yellow,27.62,8,Pick Up
12/5/16,3,60,TRUE,yellow,13.63,8,Pick Up
12/12/16,3,11,FALSE,yellow,38.74,8,Pick Up
12/19/16,3,7,FALSE,yellow,36.29,8,Pick Up
12/26/16,3,37,FALSE,yellow,25.51,8,Pick Up
1/2/17,3,126,TRUE,yellow,15.3,8,Pick Up
1/9/17,3,4,FALSE,yellow,40.24,8,Pick Up
1/16/17,3,106,TRUE,yellow,31.41,8,Pick Up
1/23/17,3,109,TRUE,yellow,18.23,8,Pick Up
1/30/17,3,106,TRUE,yellow,15.9,8,Pick Up
2/6/17,3,76,TRUE,yellow,15.09,8,Pick Up
2/13/17,3,101,TRUE,yellow,16.2,8,Pick Up
2/20/17,3,108,TRUE,yellow,17.1,8,Pick Up
2/27/17,3,84,TRUE,yellow,17.69,8,Pick Up
3/6/17,3,67,TRUE,yellow,17.33,8,Pick Up
3/13/17,3,67,TRUE,yellow,16.69,8,Pick Up
3/20/17,3,34,TRUE,yellow,19,8,Pick Up
3/27/17,3,98,TRUE,yellow,18.18,8,Pick Up
4/3/17,3,41,TRUE,yellow,21.01,8,Pick Up
4/10/17,3,79,TRUE,yellow,17.08,8,Pick Up
4/17/17,3,49,TRUE,yellow,19.3,8,Pick Up
4/24/17,3,47,TRUE,yellow,15.62,8,Pick Up
5/1/17,3,33,TRUE,yellow,22.68,8,Pick Up
5/8/17,3,49,TRUE,yellow,19.79,8,Pick Up
5/15/17,3,58,TRUE,yellow,19.79,8,Pick Up
5/22/17,3,64,TRUE,yellow,19.69,8,Pick Up
5/29/17,3,76,TRUE,yellow,16.49,8,Pick Up
6/5/17,3,55,TRUE,yellow,15.49,8,Pick Up
6/12/17,3,98,TRUE,yellow,14.49,8,Pick Up
6/19/17,3,61,TRUE,yellow,16.25,8,Pick Up
6/26/17,3,102,TRUE,yellow,15.35,8,Pick Up
7/3/17,3,151,TRUE,yellow,15.39,8,Pick Up
7/10/17,3,94,TRUE,yellow,15.04,8,Pick Up
7/17/17,3,198,TRUE,yellow,16.33,8,Pick Up
7/24/17,3,170,TRUE,yellow,15.49,8,Pick Up
7/31/17,3,136,TRUE,yellow,14.47,8,Pick Up
8/7/17,3,132,TRUE,yellow,15.49,8,Pick Up
8/14/17,3,204,TRUE,yellow,15.56,8,Pick Up
8/21/17,3,208,TRUE,yellow,17.79,8,Pick Up
8/28/17,3,193,TRUE,yellow,17.84,8,Pick Up
9/4/17,3,138,TRUE,yellow,16.37,8,Pick Up
9/11/17,3,225,TRUE,yellow,14.52,8,Pick Up
9/18/17,3,280,TRUE,yellow,17.52,8,Pick Up
9/25/17,3,1522,TRUE,yellow,14.62,8,Pick Up
10/2/17,3,1035,TRUE,yellow,12.11,8,Pick Up
10/9/17,3,90,TRUE,yellow,21.49,8,Pick Up
10/16/17,3,85,TRUE,yellow,18.58,8,Pick Up
10/23/17,3,100,TRUE,yellow,18.66,8,Pick Up
10/30/17,3,89,FALSE,yellow,21.97,8,Pick Up
11/6/17,3,108,FALSE,yellow,21.51,8,Pick Up
11/13/17,3,112,FALSE,yellow,21.29,8,Pick Up
11/20/17,3,137,FALSE,yellow,19.99,8,Pick Up
11/27/17,3,149,FALSE,yellow,21.81,8,Pick Up
12/4/17,3,86,FALSE,yellow,20.84,8,Pick Up
12/11/17,3,112,FALSE,yellow,20.99,8,Pick Up
12/18/17,3,142,FALSE,yellow,19.56,8,Pick Up
12/25/17,3,124,FALSE,yellow,20.99,8,Pick Up
1/1/18,3,128,FALSE,yellow,19.99,8,Pick Up
1/8/18,3,128,FALSE,yellow,19.99,8,Pick Up
1/15/18,3,142,FALSE,yellow,21.79,8,Pick Up
1/22/18,3,120,FALSE,yellow,21.66,8,Pick Up
1/29/18,3,138,TRUE,yellow,20.98,8,Pick Up
2/5/18,3,123,FALSE,yellow,20.29,8,Pick Up
2/12/18,3,95,TRUE,yellow,19.99,8,Pick Up
2/19/18,3,124,TRUE,yellow,19.29,8,Pick Up
2/26/18,3,118,TRUE,yellow,20.99,8,Pick Up
3/5/18,3,132,TRUE,yellow,20.99,8,Pick Up
3/12/18,3,145,TRUE,yellow,21.96,8,Pick Up
3/19/18,3,155,TRUE,yellow,20.99,8,Pick Up
3/26/18,3,163,TRUE,yellow,21.99,8,Pick Up
4/2/18,3,90,FALSE,yellow,21.99,8,Pick Up
4/9/18,3,113,TRUE,yellow,20.99,8,Pick Up
4/16/18,3,109,TRUE,yellow,19.47,8,Pick Up
4/23/18,3,140,TRUE,yellow,20.93,8,Pick Up
4/30/18,3,146,FALSE,yellow,20.99,8,Pick Up
5/7/18,3,133,TRUE,yellow,19.87,8,Pick Up
5/14/18,3,161,TRUE,yellow,19.94,8,Pick Up
5/21/18,3,200,TRUE,yellow,20.99,8,Pick Up
5/28/18,3,192,TRUE,yellow,19.89,8,Pick Up
6/4/18,3,107,FALSE,yellow,21.55,8,Pick Up
6/11/18,3,135,TRUE,yellow,22.02,8,Pick Up
6/18/18,3,120,FALSE,yellow,22.56,8,Pick Up
6/25/18,3,149,TRUE,yellow,20.77,8,Pick Up
7/2/18,3,115,TRUE,yellow,19.81,8,Pick Up
7/9/18,3,111,TRUE,yellow,20.6,8,Pick Up
7/16/18,3,128,TRUE,yellow,17.77,8,Pick Up
7/23/18,3,134,TRUE,yellow,19.26,8,Pick Up
7/30/18,3,168,TRUE,yellow,17.81,8,Pick Up
8/6/18,3,117,TRUE,yellow,17.55,8,Pick Up
8/13/18,3,138,TRUE,yellow,19.56,8,Pick Up
8/20/18,3,145,TRUE,yellow,20.49,8,Pick Up
8/27/18,3,321,FALSE,yellow,18.84,8,Pick Up
9/3/18,3,64,TRUE,yellow,21.13,8,Pick Up
9/10/18,3,200,TRUE,yellow,19.67,8,Pick Up
9/17/18,3,196,FALSE,yellow,18.34,8,Pick Up
9/24/18,3,90,FALSE,yellow,20.81,8,Pick Up
10/31/16,3,24,TRUE,red,17.87,8,Pick Up
11/7/16,3,40,TRUE,red,15.49,8,Pick Up
11/14/16,3,7,FALSE,red,21.82,8,Pick Up
11/21/16,3,26,TRUE,red,15.68,8,Pick Up
11/28/16,3,8,FALSE,red,19.38,8,Pick Up
12/5/16,3,32,TRUE,red,14.49,8,Pick Up
12/12/16,3,8,FALSE,red,36.49,8,Pick Up
12/19/16,3,12,FALSE,red,36.74,8,Pick Up
12/26/16,3,17,FALSE,red,22.84,8,Pick Up
1/2/17,3,81,TRUE,red,15.82,8,Pick Up
1/9/17,3,11,FALSE,red,33.05,8,Pick Up
1/16/17,3,40,TRUE,red,16.1,8,Pick Up
1/23/17,3,47,TRUE,red,14.49,8,Pick Up
1/30/17,3,30,TRUE,red,16.94,8,Pick Up
2/6/17,3,44,TRUE,red,15.49,8,Pick Up
2/13/17,3,33,TRUE,red,13.52,8,Pick Up
2/20/17,3,55,TRUE,red,16.33,8,Pick Up
2/27/17,3,29,TRUE,red,16.51,8,Pick Up
3/6/17,3,19,TRUE,red,19.78,8,Pick Up
3/13/17,3,19,TRUE,red,19.38,8,Pick Up
3/20/17,3,30,TRUE,red,17.77,8,Pick Up
3/27/17,3,26,TRUE,red,18.79,8,Pick Up
4/3/17,3,21,TRUE,red,18.79,8,Pick Up
4/10/17,3,31,TRUE,red,18.79,8,Pick Up
4/17/17,3,39,TRUE,red,17.53,8,Pick Up
4/24/17,3,22,TRUE,red,16.32,8,Pick Up
5/1/17,3,36,TRUE,red,18.79,8,Pick Up
5/8/17,3,21,TRUE,red,18.79,8,Pick Up
5/15/17,3,20,TRUE,red,18.79,8,Pick Up
5/22/17,3,17,TRUE,red,18.51,8,Pick Up
5/29/17,3,40,TRUE,red,16.49,8,Pick Up
6/5/17,3,22,TRUE,red,16.49,8,Pick Up
6/12/17,3,45,TRUE,red,14.49,8,Pick Up
6/19/17,3,116,TRUE,red,15.49,8,Pick Up
6/26/17,3,55,TRUE,red,14.49,8,Pick Up
7/3/17,3,88,TRUE,red,14.49,8,Pick Up
7/10/17,3,59,TRUE,red,14.95,8,Pick Up
7/17/17,3,33,TRUE,red,16.49,8,Pick Up
7/24/17,3,53,TRUE,red,16.49,8,Pick Up
7/31/17,3,42,TRUE,red,15.31,8,Pick Up
8/7/17,3,68,TRUE,red,16.39,8,Pick Up
8/14/17,3,44,TRUE,red,16.82,8,Pick Up
8/21/17,3,68,TRUE,red,19.75,8,Pick Up
8/28/17,3,49,TRUE,red,16.95,8,Pick Up
9/4/17,3,63,TRUE,red,14.44,8,Pick Up
9/11/17,3,80,TRUE,red,16.4,8,Pick Up
9/18/17,3,38,TRUE,red,13.88,8,Pick Up
9/25/17,3,107,TRUE,red,11.9,8,Pick Up
10/2/17,3,160,TRUE,red,11.14,8,Pick Up
10/9/17,3,17,TRUE,red,21.99,8,Pick Up
10/16/17,3,7,TRUE,red,18.79,8,Pick Up
10/23/17,3,19,TRUE,red,19.64,8,Pick Up
10/30/17,3,9,FALSE,red,16.32,8,Pick Up
11/6/17,3,11,FALSE,red,19.83,8,Pick Up
11/13/17,3,6,FALSE,red,20.99,8,Pick Up
11/20/17,3,9,FALSE,red,19.99,8,Pick Up
11/27/17,3,1,FALSE,red,20.99,8,Pick Up
12/4/17,3,7,FALSE,red,20.99,8,Pick Up
12/11/17,3,16,FALSE,red,20.99,8,Pick Up
12/18/17,3,13,FALSE,red,21.99,8,Pick Up
12/25/17,3,17,FALSE,red,19.99,8,Pick Up
1/1/18,3,13,FALSE,red,19.55,8,Pick Up
1/8/18,3,12,FALSE,red,20.99,8,Pick Up
1/15/18,3,10,FALSE,red,19.99,8,Pick Up
1/22/18,3,6,FALSE,red,19.99,8,Pick Up
1/29/18,3,12,TRUE,red,20.99,8,Pick Up
2/5/18,3,11,FALSE,red,21.99,8,Pick Up
2/12/18,3,14,TRUE,red,21.99,8,Pick Up
2/19/18,3,7,TRUE,red,20.99,8,Pick Up
2/26/18,3,10,TRUE,red,20.99,8,Pick Up
3/5/18,3,20,FALSE,red,20.99,8,Pick Up
3/12/18,3,23,FALSE,red,19.99,8,Pick Up
3/19/18,3,21,TRUE,red,20.99,8,Pick Up
3/26/18,3,22,TRUE,red,20.99,8,Pick Up
4/2/18,3,22,FALSE,red,20.99,8,Pick Up
4/9/18,3,19,FALSE,red,19.99,8,Pick Up
4/16/18,3,22,TRUE,red,18.88,8,Pick Up
4/23/18,3,24,FALSE,red,20.99,8,Pick Up
4/30/18,3,21,TRUE,red,20.99,8,Pick Up
5/7/18,3,33,TRUE,red,19.99,8,Pick Up
5/14/18,3,33,TRUE,red,18.16,8,Pick Up
5/21/18,3,24,TRUE,red,19.99,8,Pick Up
5/28/18,3,29,TRUE,red,17.87,8,Pick Up
6/4/18,3,19,FALSE,red,21.51,8,Pick Up
6/11/18,3,24,TRUE,red,19.08,8,Pick Up
6/18/18,3,39,FALSE,red,17.38,8,Pick Up
6/25/18,3,27,FALSE,red,21.99,8,Pick Up
7/2/18,3,23,TRUE,red,19.99,8,Pick Up
7/9/18,3,23,TRUE,red,20.41,8,Pick Up
7/16/18,3,31,TRUE,red,18.79,8,Pick Up
7/23/18,3,24,TRUE,red,18.47,8,Pick Up
7/30/18,3,30,FALSE,red,17.79,8,Pick Up
8/6/18,3,31,FALSE,red,20.11,8,Pick Up
8/13/18,3,35,TRUE,red,20.22,8,Pick Up
8/20/18,3,36,FALSE,red,18.89,8,Pick Up
8/27/18,3,38,TRUE,red,20.69,8,Pick Up
9/3/18,3,22,TRUE,red,19.89,8,Pick Up
9/10/18,3,37,TRUE,red,19.89,8,Pick Up
9/17/18,3,23,TRUE,red,14.28,8,Pick Up
9/24/18,3,43,TRUE,red,10.99,8,Pick Up
10/31/16,3,33,TRUE,red,47.42,8,Pick Up
11/7/16,3,30,TRUE,red,50.24,8,Pick Up
11/14/16,3,19,FALSE,red,61.71,8,Pick Up
11/21/16,3,26,TRUE,red,54.16,8,Pick Up
11/28/16,3,28,TRUE,red,65.43,8,Pick Up
12/5/16,3,19,TRUE,red,45.96,8,Pick Up
12/12/16,3,38,FALSE,red,71.49,8,Pick Up
12/19/16,3,16,FALSE,red,63.44,8,Pick Up
12/26/16,3,20,FALSE,red,67.55,8,Pick Up
1/2/17,3,4,FALSE,red,102.76,8,Pick Up
1/9/17,3,10,FALSE,red,71.69,8,Pick Up
1/16/17,3,39,TRUE,red,48.49,8,Pick Up
1/23/17,3,35,TRUE,red,50.59,8,Pick Up
1/30/17,3,33,TRUE,red,53.26,8,Pick Up
2/6/17,3,39,TRUE,red,49.08,8,Pick Up
2/13/17,3,33,TRUE,red,47.49,8,Pick Up
2/20/17,3,23,TRUE,red,49.49,8,Pick Up
2/27/17,3,25,TRUE,red,46.39,8,Pick Up
3/6/17,3,33,TRUE,red,52.29,8,Pick Up
3/13/17,3,22,TRUE,red,48.59,8,Pick Up
3/20/17,3,24,TRUE,red,50.73,8,Pick Up
3/27/17,3,22,TRUE,red,52.19,8,Pick Up
4/3/17,3,16,TRUE,red,58.39,8,Pick Up
4/10/17,3,23,TRUE,red,55.96,8,Pick Up
4/17/17,3,16,TRUE,red,69.23,8,Pick Up
4/24/17,3,18,TRUE,red,49.31,8,Pick Up
5/1/17,3,8,TRUE,red,50.9,8,Pick Up
5/8/17,3,8,TRUE,red,52.79,8,Pick Up
5/15/17,3,16,TRUE,red,55.85,8,Pick Up
5/22/17,3,25,TRUE,red,55.22,8,Pick Up
5/29/17,3,25,TRUE,red,48.49,8,Pick Up
6/5/17,3,29,TRUE,red,48.49,8,Pick Up
6/12/17,3,23,TRUE,red,49.86,8,Pick Up
6/19/17,3,21,TRUE,red,48.49,8,Pick Up
6/26/17,3,35,TRUE,red,48.02,8,Pick Up
7/3/17,3,48,TRUE,red,47.08,8,Pick Up
7/10/17,3,70,TRUE,red,45.42,8,Pick Up
7/17/17,3,69,TRUE,red,47.84,8,Pick Up
7/24/17,3,67,TRUE,red,49.43,8,Pick Up
7/31/17,3,65,TRUE,red,46.48,8,Pick Up
8/7/17,3,49,TRUE,red,49.01,8,Pick Up
8/14/17,3,59,TRUE,red,52.16,8,Pick Up
8/21/17,3,74,TRUE,red,53.75,8,Pick Up
8/28/17,3,80,TRUE,red,53.99,8,Pick Up
9/4/17,3,65,TRUE,red,54.99,8,Pick Up
9/11/17,3,69,TRUE,red,52.13,8,Pick Up
9/18/17,3,65,TRUE,red,47.43,8,Pick Up
9/25/17,3,362,TRUE,red,43.35,8,Pick Up
10/2/17,3,556,TRUE,red,33.2,8,Pick Up
10/9/17,3,16,TRUE,red,73.05,8,Pick Up
10/16/17,3,36,TRUE,red,54.79,8,Pick Up
10/23/17,3,11,TRUE,red,57.88,8,Pick Up
10/30/17,3,26,FALSE,red,74.99,8,Pick Up
11/6/17,3,21,FALSE,red,76.99,8,Pick Up
11/13/17,3,19,FALSE,red,72.46,8,Pick Up
11/20/17,3,21,FALSE,red,75.99,8,Pick Up
11/27/17,3,17,FALSE,red,75.99,8,Pick Up
12/4/17,3,13,FALSE,red,75.99,8,Pick Up
12/11/17,3,24,FALSE,red,75.99,8,Pick Up
12/18/17,3,24,FALSE,red,71.44,8,Pick Up
12/25/17,3,12,FALSE,red,74.99,8,Pick Up
1/1/18,3,26,FALSE,red,74.99,8,Pick Up
1/8/18,3,19,FALSE,red,74.99,8,Pick Up
1/15/18,3,24,FALSE,red,76.99,8,Pick Up
1/22/18,3,28,FALSE,red,76.99,8,Pick Up
1/29/18,3,27,TRUE,red,76.99,8,Pick Up
2/5/18,3,21,TRUE,red,73.49,8,Pick Up
2/12/18,3,28,TRUE,red,74.65,8,Pick Up
2/19/18,3,23,TRUE,red,75.45,8,Pick Up
2/26/18,3,13,TRUE,red,69.54,8,Pick Up
3/5/18,3,37,TRUE,red,74.99,8,Pick Up
3/12/18,3,27,TRUE,red,76.99,8,Pick Up
3/19/18,3,25,TRUE,red,73.32,8,Pick Up
3/26/18,3,30,TRUE,red,76.99,8,Pick Up
4/2/18,3,34,TRUE,red,74.17,8,Pick Up
4/9/18,3,33,TRUE,red,73.47,8,Pick Up
4/16/18,3,33,TRUE,red,73.43,8,Pick Up
4/23/18,3,26,TRUE,red,75.99,8,Pick Up
4/30/18,3,23,TRUE,red,71.1,8,Pick Up
5/7/18,3,26,FALSE,red,74.99,8,Pick Up
5/14/18,3,41,TRUE,red,70.97,8,Pick Up
5/21/18,3,35,TRUE,red,74.99,8,Pick Up
5/28/18,3,34,TRUE,red,71.01,8,Pick Up
6/4/18,3,42,TRUE,red,74.99,8,Pick Up
6/11/18,3,36,TRUE,red,74.99,8,Pick Up
6/18/18,3,36,TRUE,red,75.99,8,Pick Up
6/25/18,3,34,TRUE,red,76.99,8,Pick Up
7/2/18,3,24,TRUE,red,76.03,8,Pick Up
7/9/18,3,36,TRUE,red,69.45,8,Pick Up
7/16/18,3,39,FALSE,red,70.39,8,Pick Up
7/23/18,3,37,TRUE,red,67.32,8,Pick Up
7/30/18,3,33,FALSE,red,64.73,8,Pick Up
8/6/18,3,44,TRUE,red,64.59,8,Pick Up
8/13/18,3,83,FALSE,red,58.39,8,Pick Up
8/20/18,3,46,FALSE,red,56.23,8,Pick Up
8/27/18,3,24,FALSE,red,57.09,8,Pick Up
9/3/18,3,75,TRUE,red,56.65,8,Pick Up
9/10/18,3,73,TRUE,red,58.39,8,Pick Up
9/17/18,3,56,FALSE,red,60.29,8,Pick Up
9/24/18,3,75,FALSE,red,64.42,8,Pick Up
10/31/16,3,7,FALSE,silver,16.49,7,Fuso
11/7/16,3,13,TRUE,silver,13.29,7,Fuso
11/14/16,3,9,TRUE,silver,14.73,7,Fuso
11/21/16,3,10,FALSE,silver,16.49,7,Fuso
11/28/16,3,6,FALSE,silver,16.49,7,Fuso
12/5/16,3,5,FALSE,silver,15.49,7,Fuso
12/12/16,3,9,FALSE,silver,15.49,7,Fuso
12/19/16,3,8,FALSE,silver,15.49,7,Fuso
12/26/16,3,27,FALSE,silver,14.49,7,Fuso
1/2/17,3,7,FALSE,silver,14.49,7,Fuso
1/9/17,3,3,FALSE,silver,16.49,7,Fuso
1/16/17,3,9,FALSE,silver,18.97,7,Fuso
1/23/17,3,4,FALSE,silver,17.79,7,Fuso
1/30/17,3,5,FALSE,silver,19.79,7,Fuso
2/6/17,3,8,FALSE,silver,19.79,7,Fuso
2/13/17,3,4,FALSE,silver,18.24,7,Fuso
2/20/17,3,13,FALSE,silver,19.79,7,Fuso
2/27/17,3,6,FALSE,silver,17.59,7,Fuso
3/6/17,3,4,FALSE,silver,16.59,7,Fuso
3/13/17,3,9,FALSE,silver,17.59,7,Fuso
3/20/17,3,16,FALSE,silver,16.24,7,Fuso
3/27/17,3,11,FALSE,silver,15.59,7,Fuso
4/3/17,3,17,FALSE,silver,15.54,7,Fuso
4/10/17,3,9,FALSE,silver,15.59,7,Fuso
4/17/17,3,14,FALSE,silver,16.59,7,Fuso
4/24/17,3,22,FALSE,silver,16.59,7,Fuso
5/1/17,3,8,FALSE,silver,16.59,7,Fuso
5/8/17,3,18,FALSE,silver,17.59,7,Fuso
5/15/17,3,14,FALSE,silver,17.59,7,Fuso
5/22/17,3,8,FALSE,silver,16.18,7,Fuso
5/29/17,3,9,FALSE,silver,15.59,7,Fuso
6/5/17,3,5,FALSE,silver,16.59,7,Fuso
6/12/17,3,9,FALSE,silver,23.74,7,Fuso
6/19/17,3,4,FALSE,silver,24.74,7,Fuso
6/26/17,3,3,FALSE,silver,24.74,7,Fuso
7/3/17,3,9,FALSE,silver,22.74,7,Fuso
7/10/17,3,17,FALSE,silver,24.74,7,Fuso
7/17/17,3,6,FALSE,silver,23.74,7,Fuso
7/24/17,3,4,FALSE,silver,22.74,7,Fuso
7/31/17,3,11,FALSE,silver,23.74,7,Fuso
8/7/17,3,4,FALSE,silver,24.74,7,Fuso
8/14/17,3,2,FALSE,silver,24.74,7,Fuso
8/21/17,3,7,FALSE,silver,20.03,7,Fuso
8/28/17,3,7,FALSE,silver,19.79,7,Fuso
9/4/17,3,8,FALSE,silver,19.79,7,Fuso
9/11/17,3,20,FALSE,silver,18.79,7,Fuso
9/18/17,3,9,FALSE,silver,17.79,7,Fuso
9/25/17,3,29,FALSE,silver,17.79,7,Fuso
10/2/17,3,16,FALSE,silver,18.79,7,Fuso
10/9/17,3,14,FALSE,silver,16.14,7,Fuso
10/16/17,3,15,FALSE,silver,19.79,7,Fuso
10/23/17,3,12,FALSE,silver,17.32,7,Fuso
10/30/17,3,17,FALSE,silver,19.79,7,Fuso
11/6/17,3,10,FALSE,silver,18.79,7,Fuso
11/13/17,3,39,FALSE,silver,19.79,7,Fuso
11/20/17,3,17,FALSE,silver,17.79,7,Fuso
11/27/17,3,14,FALSE,silver,17.79,7,Fuso
12/4/17,3,10,FALSE,silver,17.79,7,Fuso
12/11/17,3,14,FALSE,silver,20.21,7,Fuso
12/18/17,3,12,FALSE,silver,19.77,7,Fuso
12/25/17,3,9,FALSE,silver,18.98,7,Fuso
1/1/18,3,19,FALSE,silver,16.81,7,Fuso
1/8/18,3,5,FALSE,silver,18.79,7,Fuso
1/15/18,3,19,FALSE,silver,18.79,7,Fuso
1/22/18,3,14,FALSE,silver,17.79,7,Fuso
1/29/18,3,11,FALSE,silver,19.79,7,Fuso
2/5/18,3,18,FALSE,silver,18.79,7,Fuso
2/12/18,3,14,FALSE,silver,22.54,7,Fuso
2/19/18,3,3,FALSE,silver,29.79,7,Fuso
2/26/18,3,21,FALSE,silver,29.79,7,Fuso
3/5/18,3,6,FALSE,silver,45.09,7,Fuso
3/12/18,3,18,FALSE,silver,25.02,7,Fuso
3/19/18,3,47,FALSE,silver,15.49,7,Fuso
3/26/18,3,11,FALSE,silver,16.49,7,Fuso
4/2/18,3,54,FALSE,silver,16.18,7,Fuso
4/9/18,3,71,FALSE,silver,15.31,7,Fuso
4/16/18,3,81,FALSE,silver,16.49,7,Fuso
4/23/18,3,45,FALSE,silver,15.24,7,Fuso
4/30/18,3,28,FALSE,silver,19.79,7,Fuso
5/7/18,3,37,FALSE,silver,17.79,7,Fuso
5/14/18,3,40,FALSE,silver,19.79,7,Fuso
5/21/18,3,19,FALSE,silver,21.79,7,Fuso
5/28/18,3,15,FALSE,silver,29.79,7,Fuso
6/4/18,3,19,FALSE,silver,28.79,7,Fuso
6/11/18,3,20,FALSE,silver,31.13,7,Fuso
6/18/18,3,26,FALSE,silver,25.29,7,Fuso
6/25/18,3,23,FALSE,silver,23.29,7,Fuso
7/2/18,3,12,FALSE,silver,28.34,7,Fuso
7/9/18,3,10,FALSE,silver,25.73,7,Fuso
7/16/18,3,26,FALSE,silver,25.29,7,Fuso
7/23/18,3,27,FALSE,silver,24.13,7,Fuso
7/30/18,3,19,FALSE,silver,19.37,7,Fuso
8/6/18,3,13,FALSE,silver,29.4,7,Fuso
8/13/18,3,19,FALSE,silver,30.96,7,Fuso
8/20/18,3,32,FALSE,silver,25.2,7,Fuso
8/27/18,3,17,FALSE,silver,26.49,7,Fuso
9/3/18,3,30,FALSE,silver,25.29,7,Fuso
9/10/18,3,14,FALSE,silver,32.36,7,Fuso
9/17/18,3,33,FALSE,silver,23.67,7,Fuso
9/24/18,3,38,FALSE,silver,23.75,7,Fuso
10/31/16,3,2,FALSE,grey,16.69,10,Container
11/7/16,3,5,FALSE,grey,17.69,10,Container
11/14/16,3,6,FALSE,grey,18.69,10,Container
11/21/16,3,4,FALSE,grey,16.69,10,Container
11/28/16,3,6,FALSE,grey,18.69,10,Container
12/5/16,3,33,FALSE,grey,18.69,10,Container
12/12/16,3,10,FALSE,grey,14.61,10,Container
12/19/16,3,10,FALSE,grey,18.69,10,Container
12/26/16,3,12,FALSE,grey,16.5,10,Container
1/2/17,3,15,FALSE,grey,18.38,10,Container
1/9/17,3,10,FALSE,grey,20.52,10,Container
1/16/17,3,5,FALSE,grey,21.99,10,Container
1/23/17,3,4,FALSE,grey,19.99,10,Container
1/30/17,3,7,FALSE,grey,20.99,10,Container
2/6/17,3,4,FALSE,grey,20.99,10,Container
2/13/17,3,5,FALSE,grey,21.99,10,Container
2/20/17,3,8,FALSE,grey,21.99,10,Container
2/27/17,3,7,FALSE,grey,19.99,10,Container
3/6/17,3,7,FALSE,grey,21.99,10,Container
3/13/17,3,5,FALSE,grey,53.99,10,Container
3/20/17,3,6,FALSE,grey,53.99,10,Container
3/27/17,3,3,FALSE,grey,52.99,10,Container
4/3/17,3,5,FALSE,grey,54.99,10,Container
4/10/17,3,2,FALSE,grey,53.99,10,Container
4/17/17,3,6,FALSE,grey,50.24,10,Container
4/24/17,3,6,FALSE,grey,54.99,10,Container
5/1/17,3,6,FALSE,grey,54.99,10,Container
5/8/17,3,6,FALSE,grey,53.99,10,Container
5/15/17,3,5,FALSE,grey,54.99,10,Container
5/22/17,3,4,FALSE,grey,14.85,10,Container
5/29/17,3,4,FALSE,grey,52.99,10,Container
6/5/17,3,2,FALSE,grey,54.99,10,Container
6/12/17,3,6,FALSE,grey,54.99,10,Container
6/19/17,3,4,FALSE,grey,53.99,10,Container
6/26/17,3,4,FALSE,grey,52.99,10,Container
7/3/17,3,6,FALSE,grey,54.99,10,Container
7/10/17,3,6,FALSE,grey,52.99,10,Container
7/17/17,3,7,FALSE,grey,53.99,10,Container
7/24/17,3,2,FALSE,grey,52.99,10,Container
7/31/17,3,1,FALSE,grey,53.99,10,Container
8/7/17,3,4,FALSE,grey,63.99,10,Container
8/14/17,3,14,FALSE,grey,34.99,10,Container
8/21/17,3,44,TRUE,grey,19.99,10,Container
8/28/17,3,46,TRUE,grey,22.36,10,Container
9/4/17,3,38,TRUE,grey,22.81,10,Container
9/11/17,3,73,TRUE,grey,22.27,10,Container
9/18/17,3,35,TRUE,grey,21.99,10,Container
9/25/17,3,21,TRUE,grey,22.25,10,Container
10/2/17,3,3,FALSE,grey,52.99,10,Container
10/9/17,3,6,FALSE,grey,48.94,10,Container
10/16/17,3,7,FALSE,grey,49.86,10,Container
10/23/17,3,9,FALSE,grey,52.99,10,Container
10/30/17,3,3,FALSE,grey,54.99,10,Container
11/6/17,3,5,FALSE,grey,54.99,10,Container
11/13/17,3,1,FALSE,grey,54.99,10,Container
11/20/17,3,2,FALSE,grey,53.99,10,Container
11/27/17,3,5,FALSE,grey,54.99,10,Container
12/4/17,3,6,FALSE,grey,53.99,10,Container
12/11/17,3,1,FALSE,grey,53.99,10,Container
12/18/17,3,4,FALSE,grey,53.99,10,Container
12/25/17,3,6,FALSE,grey,53.99,10,Container
1/1/18,3,4,FALSE,grey,31.77,10,Container
1/8/18,3,6,FALSE,grey,54.99,10,Container
